date,fetched_at,source_name,source_type,page_type,category,priority,asin,image_url,display_rank,display_order,rank,rank_basis,position,title,price,price_display,rating,review_count,review_rating,bought_past_month,badge,sponsored,product_url,page_url
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GKZNHF9Z,,17,17,17,display_order,17,N10,,,,,,,,no,https://www.amazon.com/Pofily-Personalized-Night-Light-Valentines/dp/B0GKZNHF9Z/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-6,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GC52YP6R,,18,18,18,display_order,18,N03,,,,,,,,no,https://www.amazon.com/Pofily-Personalized-Night-Light-Valentines/dp/B0GC52YP6R/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-6,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GC4SSJF5,,19,19,19,display_order,19,N01,,,,,,,,no,https://www.amazon.com/Pofily-Personalized-Night-Light-Valentines/dp/B0GC4SSJF5/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-6,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GCCCXQKL,,20,20,20,display_order,20,N02,,,,,,,,no,https://www.amazon.com/Pofily-Personalized-Night-Light-Valentines/dp/B0GCCCXQKL/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-6,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GGM5DLH5,,21,21,21,display_order,21,N06,,,,,,,,no,https://www.amazon.com/Pofily-Personalized-Night-Light-Valentines/dp/B0GGM5DLH5/ref=cs_sr_dp_loc_6?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-6,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0DLP9LD2T,https://m.media-amazon.com/images/I/91Vd4SQYd0L._AC_UY218_.jpg,22,22,22,display_order,22,First Dad Now Grandpa Customized - First Dad Now Grandpa Personalized - Personalized Dad and Kids Fist Bump With Name Wood...,,,,,,,,no,https://www.amazon.com/First-Dad-Now-Grandpa-Customized/dp/B0DLP9LD2T/ref=sr_1_7?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-7,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GVKN2LJT,https://m.media-amazon.com/images/I/71M3KPRqxHL._AC_UY218_.jpg,23,23,23,display_order,23,"Personalized 250th Anniversary Door Sign with Family Name, Custom Door Wreaths for USA 250 Anniversary, Patriotic Decorati...",,,,,,,,no,https://www.amazon.com/Personalized-Anniversary-Wreaths-Patriotic-Decorations/dp/B0GVKN2LJT/ref=sr_1_8?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-8,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GQYWL53P,https://m.media-amazon.com/images/I/61Epz2nAd5L._AC_UY218_.jpg,24,24,24,display_order,24,"Pofily Graduation Decorations 2026, Class of 2026 Night Light with Name, Graduation Gifts for Graduate, College High Schoo...",,,,,,,,no,https://www.amazon.com/Pofily-Graduation-Decorations-Graduate-Illuminated/dp/B0GQYWL53P/ref=sr_1_9?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GVNCNT2G,,25,25,25,display_order,25,Style A1,,,,,,,,no,https://www.amazon.com/Pofily-Graduation-Decorations-Graduate-Illuminated/dp/B0GVNCNT2G/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GVN5K7JV,,26,26,26,display_order,26,Style A2,,,,,,,,no,https://www.amazon.com/Pofily-Graduation-Decorations-Graduate-Illuminated/dp/B0GVN5K7JV/ref=cs_sr_dp_loc_3?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GVN7W6MC,,27,27,27,display_order,27,Style A6,,,,,,,,no,https://www.amazon.com/Pofily-Graduation-Decorations-Graduate-Illuminated/dp/B0GVN7W6MC/ref=cs_sr_dp_loc_4?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GVN8WXT2,,28,28,28,display_order,28,Style A8,,,,,,,,no,https://www.amazon.com/Pofily-Graduation-Decorations-Graduate-Illuminated/dp/B0GVN8WXT2/ref=cs_sr_dp_loc_5?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GVRZ3YKZ,,29,29,29,display_order,29,250Light,,,,,,,,no,https://www.amazon.com/Pofily-Graduation-Decorations-Graduate-Illuminated/dp/B0GVRZ3YKZ/ref=cs_sr_dp_loc_6?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-9,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0BXTBPL8H,https://m.media-amazon.com/images/I/81gdsiHBasL._AC_UY218_.jpg,30,30,30,display_order,30,"Personalized Mom Grandma Shirt, Customized Shirts, Legend Wife Mom Grandma Shirt, Shirt for Grandma, Mom Gifts, Mama Gift...",,,,,,,,no,https://www.amazon.com/Personalized-Grandma-Customized-Grandkids-Mothers/dp/B0BXTBPL8H/ref=sr_1_10?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-10,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GXZSCJ11,https://m.media-amazon.com/images/I/817SvyK1RuL._AC_UY218_.jpg,31,31,31,display_order,31,"Pofily 250 Anniversary USA Door Mat, Personalized Family Name Welcome Mat, Customizable Patriot Non-Slip Indoor Outdoor Do...",,,,,,,,no,https://www.amazon.com/Pofily-Anniversary-Personalized-Customizable-Non-Slip/dp/B0GXZSCJ11/ref=sr_1_11?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-11,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GSRPM936,https://m.media-amazon.com/images/I/71+HG9V+LNL._AC_UY218_.jpg,32,32,32,display_order,32,"Pofily Custom Jamaica Graduation Stole 2026, Personalized Jamaica & American Flag Sash, Personalized Graduation Stole",,,,,,,,no,https://www.amazon.com/Pofily-Graduation-2026-Personalized-Customizable/dp/B0GSRPM936/ref=sr_1_12?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-12,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0H33R5DKL,https://m.media-amazon.com/images/I/81W-kMNRq1L._AC_UY218_.jpg,33,33,33,display_order,33,"Personalized America 250 Garden Flag with Custom Family Name, Patriotic USA 250th Anniversary Yard Flag, Independence Day ...",,,,,,,,no,https://www.amazon.com/Personalized-Patriotic-Anniversary-Independence-1776-2026/dp/B0H33R5DKL/ref=sr_1_13?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-13,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0GSR5WDKT,https://m.media-amazon.com/images/I/61j-cMqMRQL._AC_UY218_.jpg,34,34,34,display_order,34,"Pofily Custom El Salvador Graduation Stole 2026, Personalized El Salvador & American Flag Sash, Personalized Graduation Stole",,,,,,,,no,https://www.amazon.com/Pofily-Graduation-2026-Personalized-Customizable/dp/B0GSR5WDKT/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-14,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0CFQK2NBK,https://m.media-amazon.com/images/I/71qZtSeZ5EL._AC_UY218_.jpg,35,35,35,display_order,35,"Pofily to My Mom Blanket, Letter from Son to Mom Blanket, Best Gift for Mother, Birthday Gift for Her, Christmas, Mothers Day",,,,,,,,no,https://www.amazon.com/Pofily-Blanket-Birthday-Christmas-Mothers/dp/B0CFQK2NBK/ref=sr_1_15?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
2026-06-15,2026-06-15T08:01:08+00:00,Competitor Store 29,seller,seller,POLIFY,1,B0CFQLXDPX,,36,36,36,display_order,36,Style 01,,,,,,,,no,https://www.amazon.com/Pofily-Blanket-Birthday-Christmas-Mothers/dp/B0CFQLXDPX/ref=cs_sr_dp_loc_2?dib=eyJ2IjoiMSJ9.Vta8uR1VKqD0S26xo2siQBejkwRJlfSGzFi2of9qytKg--BtRvFsL4quo0Hy1ZtF_xXOsPM263jix87O6lUydc9reYGLupyAKSeuclP26IH8c6SyfmQScO6Af5kOSZykeVlUJi5Edd3kj08joWi7E4kEdg1Po20Udv_mG-5tauF7AkozkbE1kkLstj_PrrJkFyPqWmRes--C96zJKBAcnYOZ_u_Ia9V8BeZU-Iafn7o.dcAwYNZ55ZjZj7VLzd8cw7G7qSJBO-XkWnY1KskgAXA&dib_tag=se&m=A2EE0SSLB7X91Q&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1781510759&s=merchant-items&sr=1-15,https://www.amazon.com/s?i=merchant-items&me=A2EE0SSLB7X91Q&s=exact-aware-popularity-rank&ds=v1%3AlPGwADyBMF0FYR1NlEyNlqFr4urA7yd31RbjIaWjQc4&marketplaceID=ATVPDKIKX0DER&qid=1776152305&ref=sr_st_exact-aware-popularity-rank
